Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Left_Eye_Position_X,Left_Eye_Position_Y,Left_Eye_Position_Z,Left_Eye_Rotation_W,Left_Eye_Rotation_X,Left_Eye_Rotation_Y,Left_Eye_Rotation_Z,Left_Eye_Gaze_Position_X,Left_Eye_Gaze_Position_Y,Left_Eye_Gaze_Position_Z,Left_Eye_Gaze_Rotation_W,Left_Eye_Gaze_Rotation_X,Left_Eye_Gaze_Rotation_Y,Left_Eye_Gaze_Rotation_Z,Left_Eye_Gaze_Direction_X,Left_Eye_Gaze_Direction_Y,Left_Eye_Gaze_Direction_Z,Left_Eye_Velocity_X,Left_Eye_Velocity_Y,Left_Eye_Velocity_Z,Left_Eye_AngularVelocity_X,Left_Eye_AngularVelocity_Y,Left_Eye_AngularVelocity_Z,Left_Eye_Acceleration_X,Left_Eye_Acceleration_Y,Left_Eye_Acceleration_Z,Left_Eye_AngularAcceleration_X,Left_Eye_AngularAcceleration_Y,Left_Eye_AngularAcceleration_Z,Left_Eye_OpenAmount,Left_Pupil_Diameter,Left_Pupil_Position_X,Left_Pupil_Position_Y,Left_Eye_Openness,Left_Eye_Squeeze,Left_Eye_Wide,Left_Eye_Blink,Left_Eye_Down,Left_Eye_Out,Left_Eye_In,Left_Eye_Up,Right_Eye_Position_X,Right_Eye_Position_Y,Right_Eye_Position_Z,Right_Eye_Rotation_W,Right_Eye_Rotation_X,Right_Eye_Rotation_Y,Right_Eye_Rotation_Z,Right_Eye_Gaze_Position_X,Right_Eye_Gaze_Position_Y,Right_Eye_Gaze_Position_Z,Right_Eye_Gaze_Rotation_W,Right_Eye_Gaze_Rotation_X,Right_Eye_Gaze_Rotation_Y,Right_Eye_Gaze_Rotation_Z,Right_Eye_Gaze_Direction_X,Right_Eye_Gaze_Direction_Y,Right_Eye_Gaze_Direction_Z,Right_Eye_Velocity_X,Right_Eye_Velocity_Y,Right_Eye_Velocity_Z,Right_Eye_AngularVelocity_X,Right_Eye_AngularVelocity_Y,Right_Eye_AngularVelocity_Z,Right_Eye_Acceleration_X,Right_Eye_Acceleration_Y,Right_Eye_Acceleration_Z,Right_Eye_AngularAcceleration_X,Right_Eye_AngularAcceleration_Y,Right_Eye_AngularAcceleration_Z,Right_Eye_OpenAmount,Right_Pupil_Diameter,Right_Pupil_Position_X,Right_Pupil_Position_Y,Right_Eye_Openness,Right_Eye_Squeeze,Right_Eye_Wide,Right_Eye_Blink,Right_Eye_Down,Right_Eye_Out,Right_Eye_In,Right_Eye_Up,IPD_inMeters,Center_Eye_Position_X,Center_Eye_Position_Y,Center_Eye_Position_Z,Center_Eye_Rotation_W,Center_Eye_Rotation_X,Center_Eye_Rotation_Y,Center_Eye_Rotation_Z,Center_Eye_Velocity_X,Center_Eye_Velocity_Y,Center_Eye_Velocity_Z,Center_Eye_AngularVelocity_X,Center_Eye_AngularVelocity_Y,Center_Eye_AngularVelocity_Z,Center_Eye_Acceleration_X,Center_Eye_Acceleration_Y,Center_Eye_Acceleration_Z,Center_Eye_AngularAcceleration_X,Center_Eye_AngularAcceleration_Y,Center_Eye_AngularAcceleration_Z,Gaze_Position_X,Gaze_Position_Y,Gaze_Position_Z,Gaze_Rotation_W,Gaze_Rotation_X,Gaze_Rotation_Y,Gaze_Rotation_Z,Gaze_Direction_X,Gaze_Direction_Y,Gaze_Direction_Z,Gaze_Velocity_X,Gaze_Velocity_Y,Gaze_Velocity_Z,Gaze_AngularVelocity_X,Gaze_AngularVelocity_Y,Gaze_AngularVelocity_Z,Gaze_Fixation_Point_Convergence_X,Gaze_Fixation_Point_Convergence_Y,Gaze_Fixation_Point_Convergence_Z,Convergence_Distance,Convergence_Angle_Degrees,Convergence_Angle_Radians
1047.669,2025-10-08T00:21:52.1268330Z,638954797121268480,STEVEN100725C,Rod and Frame Postest,-0.03584,1.05481,0.04623,0.99908,-0.03851,-0.01857,-0.00386,-0.03540,1.05716,0.06944,-0.99385,0.10983,-0.01325,0.00411,0.02723,0.21820,0.97552,0.00024,-0.00031,0.00023,0.00657,0.00384,-0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.16283,0.51204,0.46716,0.99896,0.00000,0.00000,0.00104,0.00000,0.00000,0.00000,0.05849,0.03270,1.05438,0.04880,0.99908,-0.03851,-0.01857,-0.00386,0.03120,1.05881,0.07520,-0.99384,0.11071,0.00350,0.00466,-0.00592,0.22008,0.97546,0.00024,-0.00031,0.00023,0.00657,0.00384,-0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.51630,0.48045,0.51029,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05849,0.069,-0.00158,1.05461,0.04751,0.99907,-0.03860,-0.01865,-0.00382,0.00024,-0.00031,0.00023,0.00657,0.00384,-0.00193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00210,1.05798,0.07232,0.99391,-0.11001,0.00496,-0.00438, 0.01082,0.21863,0.97575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.90249,0.03320
1047.689,2025-10-08T00:21:52.1466400Z,638954797121466440,STEVEN100725C,Rod and Frame Postest,-0.03583,1.05481,0.04624,0.99908,-0.03843,-0.01849,-0.00387,-0.03539,1.05715,0.06945,-0.99372,0.11105,-0.01337,0.00410,0.02748,0.22059,0.97498,0.00032,-0.00032,0.00024,0.00678,0.00608,-0.00104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.13467,0.51209,0.46720,0.99933,0.00000,0.00000,0.00067,0.00000,0.00000,0.00000,0.06303,0.03271,1.05437,0.04880,0.99908,-0.03843,-0.01849,-0.00387,0.03120,1.05880,0.07520,-0.99370,0.11192,0.00337,0.00468,-0.00565,0.22247,0.97492,0.00032,-0.00032,0.00024,0.00678,0.00608,-0.00104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.51232,0.48055,0.51025,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06303,0.069,-0.00157,1.05460,0.04751,0.99908,-0.03855,-0.01860,-0.00384,0.00032,-0.00032,0.00024,0.00678,0.00608,-0.00104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00210,1.05798,0.07232,0.99370,-0.11187,0.00507,-0.00438, 0.01106,0.22228,0.97492,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.90177,0.03319
1047.710,2025-10-08T00:21:52.1671600Z,638954797121671700,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05480,0.04625,0.99909,-0.03836,-0.01838,-0.00393,-0.03538,1.05715,0.06945,-0.99352,0.11274,-0.01353,0.00410,0.02781,0.22390,0.97422,0.00043,-0.00033,0.00025,0.00690,0.00692,-0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.10309,0.51209,0.46710,0.99966,0.00000,0.00000,0.00043,0.00000,0.00000,0.00000,0.06713,0.03273,1.05436,0.04880,0.99909,-0.03836,-0.01838,-0.00393,0.03122,1.05879,0.07520,-0.99351,0.11362,0.00321,0.00471,-0.00531,0.22579,0.97416,0.00043,-0.00033,0.00025,0.00690,0.00692,-0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.49219,0.48042,0.51027,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06713,0.069,-0.00156,1.05460,0.04751,0.99908,-0.03850,-0.01854,-0.00387,0.00043,-0.00033,0.00025,0.00690,0.00692,-0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00208,1.05797,0.07233,0.99359,-0.11286,0.00514,-0.00440, 0.01120,0.22422,0.97447,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.90063,0.03317
1047.724,2025-10-08T00:21:52.1817070Z,638954797121817140,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05480,0.04626,0.99909,-0.03832,-0.01833,-0.00398,-0.03537,1.05714,0.06946,-0.99349,0.11302,-0.01361,0.00413,0.02798,0.22446,0.97408,0.00050,-0.00032,0.00024,0.00664,0.00879,-0.00236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.09935,0.51209,0.46710,0.99973,0.00000,0.00000,0.00027,0.00000,0.00000,0.00000,0.07083,0.03273,1.05436,0.04880,0.99909,-0.03832,-0.01833,-0.00398,0.03123,1.05878,0.07520,-0.99348,0.11390,0.00312,0.00475,-0.00512,0.22634,0.97403,0.00050,-0.00032,0.00024,0.00664,0.00879,-0.00236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.47977,0.48063,0.51022,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07083,0.069,-0.00155,1.05459,0.04752,0.99908,-0.03846,-0.01848,-0.00391,0.00050,-0.00032,0.00024,0.00664,0.00879,-0.00236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00207,1.05796,0.07233,0.99347,-0.11385,0.00531,-0.00442, 0.01156,0.22616,0.97402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89950,0.03315
1047.741,2025-10-08T00:21:52.1988040Z,638954797121988070,STEVEN100725C,Rod and Frame Postest,-0.03580,1.05480,0.04627,0.99909,-0.03826,-0.01827,-0.00394,-0.03536,1.05714,0.06947,-0.99343,0.11354,-0.01354,0.00414,0.02784,0.22547,0.97385,0.00029,-0.00031,0.00023,0.00648,0.00604,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.07712,0.51210,0.46697,0.99983,0.00000,0.00000,0.00017,0.00000,0.00000,0.00000,0.07399,0.03274,1.05435,0.04879,0.99909,-0.03826,-0.01827,-0.00394,0.03124,1.05877,0.07520,-0.99342,0.11442,0.00320,0.00477,-0.00527,0.22737,0.97379,0.00029,-0.00031,0.00023,0.00648,0.00604,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.45427,0.48064,0.51028,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07399,0.069,-0.00155,1.05459,0.04752,0.99908,-0.03840,-0.01842,-0.00394,0.00029,-0.00031,0.00023,0.00648,0.00604,-0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00206,1.05796,0.07234,0.99341,-0.11437,0.00524,-0.00445, 0.01142,0.22719,0.97378,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.90022,0.03317
1047.765,2025-10-08T00:21:52.2219140Z,638954797122219270,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05478,0.04628,0.99910,-0.03814,-0.01826,-0.00386,-0.03535,1.05712,0.06948,-0.99329,0.11478,-0.01364,0.00411,0.02805,0.22790,0.97328,0.00011,-0.00035,0.00025,0.00728,0.00328,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.05295,0.51206,0.46703,0.99915,0.00000,0.00000,0.00085,0.00000,0.00000,0.00000,0.07811,0.03273,1.05435,0.04880,0.99910,-0.03814,-0.01826,-0.00386,0.03125,1.05876,0.07521,-0.99327,0.11566,0.00310,0.00476,-0.00505,0.22980,0.97323,0.00011,-0.00035,0.00025,0.00728,0.00328,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.42613,0.48074,0.51026,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07811,0.069,-0.00154,1.05458,0.04753,0.99909,-0.03831,-0.01836,-0.00393,0.00011,-0.00035,0.00025,0.00728,0.00328,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00205,1.05794,0.07234,0.99327,-0.11561,0.00534,-0.00442, 0.01164,0.22961,0.97321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89950,0.03315
1047.780,2025-10-08T00:21:52.2369510Z,638954797122369680,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05478,0.04628,0.99910,-0.03809,-0.01829,-0.00392,-0.03562,1.05992,0.06894,-0.99327,0.11493,-0.01369,0.00411,0.02814,0.22820,0.97321,0.00003,-0.00032,0.00023,0.00667,0.00002,-0.00121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.13454,0.51204,0.46702,0.99898,0.00000,0.00000,0.00102,0.00000,0.00000,0.00000,0.08060,0.03273,1.05434,0.04881,0.99910,-0.03809,-0.01829,-0.00392,0.03125,1.05875,0.07521,-0.99326,0.11581,0.00305,0.00477,-0.00495,0.23008,0.97316,0.00003,-0.00032,0.00023,0.00667,0.00002,-0.00121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.41618,0.48079,0.51022,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08060,0.069,-0.00154,1.05457,0.04753,0.99909,-0.03824,-0.01834,-0.00394,0.00003,-0.00032,0.00023,0.00667,0.00002,-0.00121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00219,1.05934,0.07207,0.99325,-0.11576,0.00540,-0.00443, 0.01175,0.22991,0.97314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89919,0.03315
1047.798,2025-10-08T00:21:52.2555010Z,638954797122555050,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05477,0.04628,0.99910,-0.03797,-0.01834,-0.00400,-0.03562,1.05991,0.06894,-0.99318,0.11573,-0.01376,0.00413,0.02830,0.22977,0.97283,-0.00002,-0.00042,0.00030,0.00886,-0.00076,-0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.26227,0.51202,0.46710,0.99935,0.00000,0.00000,0.00065,0.00000,0.00000,0.00000,0.08311,0.03273,1.05432,0.04882,0.99910,-0.03797,-0.01834,-0.00400,0.03125,1.05873,0.07522,-0.99316,0.11662,0.00297,0.00480,-0.00479,0.23168,0.97278,-0.00002,-0.00042,0.00030,0.00886,-0.00076,-0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.41074,0.48067,0.51010,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08311,0.069,-0.00154,1.05456,0.04754,0.99910,-0.03816,-0.01834,-0.00397,-0.00002,-0.00042,0.00030,0.00886,-0.00076,-0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00218,1.05932,0.07208,0.99316,-0.11657,0.00548,-0.00445, 0.01192,0.23150,0.97276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89878,0.03314
1047.814,2025-10-08T00:21:52.2710530Z,638954797122710590,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05477,0.04628,0.99910,-0.03794,-0.01838,-0.00405,-0.03562,1.05991,0.06895,-0.99309,0.11646,-0.01384,0.00414,0.02844,0.23119,0.97249,-0.00020,-0.00024,0.00016,0.00499,-0.00426,-0.00061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.31714,0.51215,0.46703,0.99934,0.00000,0.00000,0.00066,0.00000,0.00000,0.00000,0.08551,0.03273,1.05432,0.04882,0.99910,-0.03794,-0.01838,-0.00405,0.03125,1.05872,0.07522,-0.99308,0.11735,0.00290,0.00482,-0.00463,0.23310,0.97244,-0.00020,-0.00024,0.00016,0.00499,-0.00426,-0.00061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.40180,0.48071,0.51021,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08551,0.069,-0.00154,1.05456,0.04754,0.99910,-0.03810,-0.01835,-0.00400,-0.00020,-0.00024,0.00016,0.00499,-0.00426,-0.00061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00219,1.05932,0.07208,0.99307,-0.11729,0.00555,-0.00446, 0.01207,0.23290,0.97243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89826,0.03313
1047.831,2025-10-08T00:21:52.2884160Z,638954797122884190,STEVEN100725C,Rod and Frame Postest,-0.03582,1.05477,0.04627,0.99910,-0.03797,-0.01849,-0.00405,-0.03563,1.05990,0.06895,-0.99302,0.11707,-0.01387,0.00415,0.02851,0.23239,0.97221,-0.00023,-0.00024,0.00016,0.00510,-0.00452,-0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.29968,0.51186,0.46703,0.99923,0.00000,0.00000,0.00077,0.00000,0.00000,0.00000,0.08654,0.03272,1.05432,0.04883,0.99910,-0.03797,-0.01849,-0.00405,0.03125,1.05872,0.07523,-0.99300,0.11796,0.00287,0.00485,-0.00455,0.23429,0.97216,-0.00023,-0.00024,0.00016,0.00510,-0.00452,-0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.38666,0.48072,0.51010,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08654,0.069,-0.00154,1.05456,0.04754,0.99910,-0.03806,-0.01839,-0.00402,-0.00023,-0.00024,0.00016,0.00510,-0.00452,-0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00219,1.05931,0.07209,0.99300,-0.11790,0.00559,-0.00448, 0.01215,0.23409,0.97214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89785,0.03312
1047.855,2025-10-08T00:21:52.3128200Z,638954797123128300,STEVEN100725C,Rod and Frame Postest,-0.03582,1.05478,0.04627,0.99910,-0.03795,-0.01854,-0.00410,-0.03563,1.05990,0.06894,-0.99297,0.11751,-0.01382,0.00417,0.02843,0.23326,0.97200,-0.00015,-0.00018,0.00012,0.00371,-0.00433,-0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.26570,0.51202,0.46702,0.99923,0.00000,0.00000,0.00077,0.00000,0.00000,0.00000,0.08934,0.03272,1.05431,0.04883,0.99910,-0.03795,-0.01854,-0.00410,0.03124,1.05871,0.07523,-0.99295,0.11840,0.00291,0.00487,-0.00463,0.23517,0.97194,-0.00015,-0.00018,0.00012,0.00371,-0.00433,-0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.35971,0.48071,0.51020,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08934,0.069,-0.00154,1.05455,0.04755,0.99910,-0.03803,-0.01845,-0.00404,-0.00015,-0.00018,0.00012,0.00371,-0.00433,-0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00220,1.05931,0.07209,0.99297,-0.11811,0.00555,-0.00451, 0.01208,0.23452,0.97204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89744,0.03312
1047.868,2025-10-08T00:21:52.3251910Z,638954797123251980,STEVEN100725C,Rod and Frame Postest,-0.03581,1.05478,0.04627,0.99910,-0.03790,-0.01854,-0.00419,-0.03563,1.05990,0.06894,-0.99297,0.11753,-0.01374,0.00421,0.02828,0.23329,0.97200,0.00011,-0.00034,0.00025,0.00719,-0.00225,-0.00772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.26044,0.51194,0.46698,0.99923,0.00000,0.00000,0.00077,0.00000,0.00000,0.00000,0.08934,0.03272,1.05430,0.04884,0.99910,-0.03790,-0.01854,-0.00419,0.03124,1.05870,0.07524,-0.99295,0.11842,0.00299,0.00492,-0.00478,0.23520,0.97193,0.00011,-0.00034,0.00025,0.00719,-0.00225,-0.00772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.35059,0.48071,0.51020,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08934,0.069,-0.00154,1.05455,0.04755,0.99910,-0.03800,-0.01848,-0.00408,0.00011,-0.00034,0.00025,0.00719,-0.00225,-0.00772,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00220,1.05930,0.07209,0.99295,-0.11836,0.00546,-0.00455, 0.01191,0.23499,0.97192,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89744,0.03312
1047.888,2025-10-08T00:21:52.3458000Z,638954797123458020,STEVEN100725C,Rod and Frame Postest,-0.03580,1.05477,0.04629,0.99911,-0.03770,-0.01850,-0.00437,-0.03563,1.05989,0.06895,-0.99291,0.11800,-0.01369,0.00429,0.02819,0.23420,0.97178,0.00019,-0.00057,0.00041,0.01192,-0.00096,-0.00843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.25577,0.51208,0.46698,0.99832,0.00000,0.00000,0.00168,0.00000,0.00000,0.00000,0.09179,0.03274,1.05427,0.04885,0.99911,-0.03770,-0.01850,-0.00437,0.03124,1.05868,0.07525,-0.99289,0.11889,0.00305,0.00501,-0.00486,0.23612,0.97171,0.00019,-0.00057,0.00041,0.01192,-0.00096,-0.00843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.33351,0.48077,0.51023,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09179,0.069,-0.00154,1.05454,0.04755,0.99910,-0.03792,-0.01850,-0.00417,0.00019,-0.00057,0.00041,0.01192,-0.00096,-0.00843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00219,1.05929,0.07210,0.99289,-0.11883,0.00540,-0.00463, 0.01182,0.23592,0.97170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89713,0.03311
1047.901,2025-10-08T00:21:52.3588300Z,638954797123588370,STEVEN100725C,Rod and Frame Postest,-0.03580,1.05476,0.04630,0.99911,-0.03761,-0.01847,-0.00433,-0.03563,1.05989,0.06896,-0.99290,0.11811,-0.01365,0.00432,0.02813,0.23443,0.97173,0.00000,-0.00060,0.00043,0.01271,-0.00025,-0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.23881,0.51186,0.46692,0.99832,0.00000,0.00000,0.00168,0.00000,0.00000,0.00000,0.09179,0.03274,1.05427,0.04885,0.99911,-0.03761,-0.01847,-0.00433,0.03124,1.05867,0.07525,-0.99288,0.11901,0.00308,0.00504,-0.00492,0.23635,0.97166,0.00000,-0.00060,0.00043,0.01271,-0.00025,-0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.32772,0.48077,0.51023,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09179,0.069,-0.00154,1.05454,0.04756,0.99910,-0.03786,-0.01850,-0.00420,0.00000,-0.00060,0.00043,0.01271,-0.00025,-0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00219,1.05928,0.07210,0.99289,-0.11884,0.00536,-0.00467, 0.01176,0.23595,0.97169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89713,0.03311
1047.923,2025-10-08T00:21:52.3801540Z,638954797123801580,STEVEN100725C,Rod and Frame Postest,-0.03582,1.05472,0.04631,0.99912,-0.03734,-0.01853,-0.00416,-0.03563,1.05986,0.06897,-0.99288,0.11826,-0.01366,0.00429,0.02815,0.23472,0.97166,-0.00022,-0.00090,0.00063,0.01894,-0.00070,0.00506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.23908,0.51196,0.46686,0.99646,0.00000,0.00000,0.00385,0.00000,0.00000,0.00000,0.09337,0.03272,1.05425,0.04887,0.99912,-0.03734,-0.01853,-0.00416,0.03124,1.05864,0.07527,-0.99286,0.11915,0.00307,0.00502,-0.00490,0.23663,0.97159,-0.00022,-0.00090,0.00063,0.01894,-0.00070,0.00506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.32138,0.48067,0.51015,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09337,0.069,-0.00154,1.05452,0.04757,0.99911,-0.03768,-0.01850,-0.00420,-0.00022,-0.00090,0.00063,0.01894,-0.00070,0.00506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00219,1.05926,0.07212,0.99285,-0.11912,0.00538,-0.00466, 0.01179,0.23649,0.97156,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89682,0.03311
1047.943,2025-10-08T00:21:52.4006440Z,638954797124006570,STEVEN100725C,Rod and Frame Postest,-0.03583,1.05468,0.04633,0.99913,-0.03702,-0.01856,-0.00398,-0.03564,1.05982,0.06898,-0.99284,0.11862,-0.01365,0.00421,0.02810,0.23543,0.97149,-0.00031,-0.00097,0.00068,0.02039,-0.00093,0.00755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.23287,0.51195,0.46689,0.99593,0.00000,0.00000,0.00407,0.00000,0.00000,0.00000,0.09559,0.03271,1.05423,0.04889,0.99913,-0.03702,-0.01856,-0.00398,0.03123,1.05862,0.07528,-0.99282,0.11951,0.00309,0.00496,-0.00494,0.23734,0.97141,-0.00031,-0.00097,0.00068,0.02039,-0.00093,0.00755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.31524,0.48069,0.51020,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09559,0.069,-0.00154,1.05450,0.04758,0.99912,-0.03748,-0.01852,-0.00414,-0.00031,-0.00097,0.00068,0.02039,-0.00093,0.00755,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00220,1.05923,0.07213,0.99283,-0.11934,0.00536,-0.00459, 0.01174,0.23692,0.97146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89641,0.03310
1047.955,2025-10-08T00:21:52.4127640Z,638954797124127760,STEVEN100725C,Rod and Frame Postest,-0.03583,1.05467,0.04634,0.99914,-0.03688,-0.01858,-0.00395,-0.03564,1.05980,0.06899,-0.99284,0.11862,-0.01363,0.00418,0.02806,0.23542,0.97149,-0.00035,-0.00090,0.00062,0.01892,-0.00304,0.00577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.23226,0.51195,0.46689,0.99593,0.00000,0.00000,0.00407,0.00000,0.00000,0.00000,0.09559,0.03270,1.05422,0.04890,0.99914,-0.03688,-0.01858,-0.00395,0.03123,1.05860,0.07529,-0.99282,0.11951,0.00310,0.00492,-0.00498,0.23733,0.97142,-0.00035,-0.00090,0.00062,0.01892,-0.00304,0.00577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.30630,0.48069,0.51020,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09559,0.069,-0.00155,1.05449,0.04759,0.99912,-0.03733,-0.01853,-0.00409,-0.00035,-0.00090,0.00062,0.01892,-0.00304,0.00577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00221,1.05920,0.07214,0.99282,-0.11944,0.00534,-0.00454, 0.01169,0.23711,0.97141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,1.89641,0.03310
